"","SBL","PROB","RiskLevel"
"34023","12051000020230000000",0.2203964885264,"High"
"34024","12051000020240000000",0.17264842242472,"High"
"34025","12051000020250000000",0.580884287055161,"High"
"34026","12051000020260000000",0.138640127710318,"High"
"34027","12051000020270000000",0.72733425665814,"High"
"34028","12051000020280000000",0.119315731657142,"High"
"34029","12051000020290000000",0.171987798154681,"High"
"34030","12051000020300000000",0.0144982042129174,"Low"
"34031","12051000020310000000",0.196523011869201,"High"
"34032","12051000020350000000",0.176894892173331,"High"
"34033","12051000020360000000",0.176461539264343,"High"
"34034","12051000020370000000",0.011072607421456,"Low"
"34035","12051000020380000000",0.022162830146201,"Low"
"34036","12051000020390000000",0.0156439558695852,"Low"
"34037","12051000020400030000",0.113134330628911,"High"
"34038","12051000020400050000",0.0729316016055456,"Mid"
"34039","12051000020430000000",0.42029161875906,"High"
"34040","12051000020450010000",0.140313121215677,"High"
"34041","12051000020470010000",0.0380916624920773,"Low"
"34042","12051000020480000000",0.12257464339921,"High"
"34043","12051000020530000000",0.565495905789423,"High"
"34044","12051000020540000000",0.0646660392024812,"Mid"
"34045","12051000020550000000",0.111581276856566,"High"
"34046","12051000020560000000",0.00759277681147666,"Low"
"34047","12051000020570000000",0.0174393406188937,"Low"
"34048","12051000020580000000",0.209061908323847,"High"
"34049","12051000020590000000",0.0128543879427846,"Low"
"34050","12051000020600000000",0.166008949414636,"High"
"34051","12051000020620000000",0.0218218417456168,"Low"
"34052","12051000020630000000",0.0229606817155,"Low"
"34053","12051000020640000000",0.0630869697189716,"Mid"
"34054","12051000020650010000",0.144048568266619,"High"
"34055","12051000020710010000",0.0163703207443049,"Low"
"34056","12051000020740000000",0.117773555688148,"High"
"34057","12051000020750000000",0.18094828550888,"High"
"34058","12051000020760000000",0.0799295723763664,"Mid"
"34059","12051000020770010000",0.0700963838428176,"Mid"
"34060","12051000030010000000",0.00418841827687421,"Low"
"34061","12051000030030000000",0.0194659724471938,"Low"
"34062","12051000030040000000",0.422219585725054,"High"
"34063","12051000030050000000",0.0286413245602687,"Low"
"34064","12051000030080010000",0.0152552451740767,"Low"
"34065","12051000030100000000",0.523134403689857,"High"
"34066","12051000030110000000",0.321211613579443,"High"
"34067","12051000030120000000",0.0488692108860891,"Low"
"34068","12051000030130010000",0.00892611038691433,"Low"
"34069","12051000030150010000",0.00643132570963627,"Low"
"34070","12051000030170000000",0.157720008034595,"High"
"34071","12051000030180000000",0.0671252668672258,"Mid"
"34072","12051000030210010000",0.0170738624600861,"Low"
"34073","12051000030220010000",0.0345429226205098,"Low"
"34074","12051000030310000000",0.00760900998194323,"Low"
"34075","12051000030320000000",0.00141983207832529,"Low"
"34076","12051000030330000000",0.000381936283423085,"Low"
"34077","12051000030340000000",0.00149784367117577,"Low"
"34078","12051000030360000000",0.0549333121793366,"Mid"
"34079","12051000030370000000",0.0208864676700962,"Low"
"34080","12051000030380010000",0.129619591445966,"High"
"34081","12051000030400020000",0.263546621664521,"High"
"34082","12051000030440020000",0.00134319392373287,"Low"
"34083","12051000030450010000",0.00121750385968067,"Low"
"34084","12051000030450020000",0.00146500082069485,"Low"
"34085","12051000030460020000",0.00112414823380911,"Low"
"34086","12051000030490000000",0.00342051295081331,"Low"
"34087","12051000030500000000",0.00055748377188486,"Low"
"34088","12051000030510000000",0.00484122167100067,"Low"
"34089","12051000030520000000",0.0198918017837589,"Low"
"34090","12051000030600010000",0.0123168374052436,"Low"
"34091","12051000030630030000",0.00659186406079073,"Low"
"34092","12051000030660000000",0.00599259878679399,"Low"
"34093","12051000030670010000",0.040597622430449,"Low"
"34094","12051000030750010000",0.0104015818714155,"Low"
"34095","12051000030770000000",0.0519182947675787,"Mid"
"34096","12051000030780000000",0.227877229945147,"High"
"34097","12051000030790010000",0.104994399583309,"Mid"
"34098","12051000030810000000",0.0167491414222188,"Low"
"34099","12051000040020000000",0.0440236742877806,"Low"
"34100","12051000040030000000",0.0316519544895629,"Low"
"34101","12051000040040000000",0.0104357660988705,"Low"
"34102","12051000040050000000",0.0103993237349075,"Low"
"34103","12051000040060000000",0.407758630150973,"High"
"34104","12051000040070000000",0.0546142074611308,"Mid"
"34105","12051000040080010000",0.0670403624687406,"Mid"
"34106","12051000040120010000",0.0367763009074625,"Low"
"34107","12051000040130000000",0.0607964477337036,"Mid"
"34108","12051000040150000000",0.0989472967817349,"Mid"
"34109","12051000040160000000",0.0108022306177341,"Low"
"34110","12051000040170000000",0.0133741096934439,"Low"
"34111","12051000040180000000",0.0128798705154878,"Low"
"34112","12051000040190000000",0.0316660479171134,"Low"
"34113","12051000040200000000",0.435991048222537,"High"
"34114","12051000040230000000",0.00269258333921833,"Low"
"34115","12051000040270010000",0.0978124610810252,"Mid"
"34116","12051000040320000000",0.0636327647506357,"Mid"
"34117","12051000040370000000",0.0123995988580692,"Low"
"34118","12051000040380000000",0.021167479246136,"Low"
"34119","12051000040390000000",0.0342961289608501,"Low"
"34120","1205100004048000HOME",0.00951257253239357,"Low"
"34121","12051000040500000000",0.00956689007373197,"Low"
"34122","12051000040510010000",0.0111782474855631,"Low"
"34123","12051000040530010000",0.0506491733373037,"Mid"
"34124","12051000040580010000",0.0146657953727055,"Low"
"34125","12051000040600000000",0.0999039276222898,"Mid"
"34126","12051000040620000000",0.108969838225342,"Mid"
"34127","12051000040630000000",0.047243913170331,"Low"
"34128","12051000040650000000",0.0656977312649308,"Mid"
"34129","12051000040670000000",0.000781058580359609,"Low"
"34130","12051000040680000000",0.0161207454129325,"Low"
"34131","12051000040690000000",0.0960840365794921,"Mid"
"34132","12051000040700000000",0.0233982528568947,"Low"
"34133","12051000040710010000",0.0707033081561918,"Mid"
"34134","12051000040720040000",0.0226812303611465,"Low"
"34135","12051000040750000000",0.0229071915241897,"Low"
"34136","12051000040780000000",0.0509526568375769,"Mid"
"34137","12051000040790000000",0.010978151894025,"Low"
"34138","12051000040800020000",0.054132673196076,"Mid"
"34139","12051000040830000000",0.0380240354755001,"Low"
"34140","12052000010050010000",0.0562372193737939,"Mid"
"34141","12052000010060000000",0.903158060629167,"High"
"34142","12052000010070000000",0.329837552585896,"High"
"34143","12052000010080000000",0.00961711492738276,"Low"
"34144","12052000010090000000",0.0158049687859325,"Low"
"34145","12052000010100000000",0.00696103226301332,"Low"
"34146","12052000010110000000",0.00951457399434352,"Low"
"34147","12052000010120000000",0.00110834346409092,"Low"
"34148","12052000010130000000",0.000955877014390196,"Low"
"34149","12052000010140000000",0.728977625820973,"High"
"34150","12052000010150000000",0.0605144751018899,"Mid"
"34151","12052000010170000000",0.00442152678611184,"Low"
"34152","12052000010180010000",0.000740583096079569,"Low"
"34153","12052000010190010000",0.000686858653104971,"Low"
"34154","12052000010210010000",0.000597202755734937,"Low"
"34155","12052000010230000000",0.0478674578945534,"Low"
"34156","12052000010240000000",0.00475351404250306,"Low"
"34157","12052000010250000000",0.000259525636195583,"Low"
"34158","12052000010260010000",0.000174281881252046,"Low"
"34159","12052000010290000000",0.887160728637782,"High"
"34160","12052000010320030000",0.00158591344196113,"Low"
"34161","12052000010360000000",0.0068595462732347,"Low"
"34162","12052000010370000000",0.00272958756973099,"Low"
"34163","12052000010380000000",0.00531107546455857,"Low"
"34164","12052000010390000000",0.00394042905373097,"Low"
"34165","12052000010400000000",0.00490641992814315,"Low"
"34166","12052000010410000000",0.302292912636113,"High"
"34167","12052000010420000000",0.00969907530703198,"Low"
"34168","12052000010430000000",0.0355984188273595,"Low"
"34169","12052000010440000000",0.0279379026452645,"Low"
"34170","12052000010450000000",0.176704052172601,"High"
"34171","12052000010460000000",0.0393728795997785,"Low"
"34172","12052000010540000000",0.787458109338854,"High"
"34173","12052000010560000000",0.00696659987227608,"Low"
"34174","12052000010570000000",0.0498418348387622,"Low"
"34175","12052000010580000000",0.00336270568916664,"Low"
"34176","12052000010590000000",0.000650212766803933,"Low"
"34177","12052000010600000000",0.00789453634637259,"Low"
"34178","12052000010610000000",0.00126135619329437,"Low"
"34179","12052000010620000000",0.0220455004862288,"Low"
"34180","12052000010630000000",0.207682754602016,"High"
"34181","12052000010640000000",0.00238346014361394,"Low"
"34182","12052000020010030000",0.000106389441982837,"Low"
"34183","12052000020100010000",0.00807978199642989,"Low"
"34184","12052000020110020000",0.0567656006188529,"Mid"
"34185","12052000020130020000",0.0564522718843055,"Mid"
"34186","12052000020150000000",0.00842895038013187,"Low"
"34187","12052000020160000000",0.00435772132633105,"Low"
"34188","12052000020170000000",0.366480199234458,"High"
"34189","12052000020180000000",0.00269780699978474,"Low"
"34190","12052000020190000000",0.00200282556563197,"Low"
"34191","12052000020210000000",0.000739139853029896,"Low"
"34192","12052000020220000000",0.000373364116838913,"Low"
"34193","12052000020310000000",0.0774267650988567,"Mid"
"34194","12052000020320000000",0.282193755974491,"High"
"34195","12052000020370000000",0.0118576858122098,"Low"
"34196","12052000020390010000",0.011978619131046,"Low"
"34197","12052000020400010000",0.0645766861343581,"Mid"
"34198","12052000020420010000",0.000901338553947483,"Low"
"34199","12052000020430000000",0.042796884847914,"Low"
"34200","12052000020480000000",0.0590451501460754,"Mid"
"34201","12052000020490000000",0.166991222996027,"High"
"34202","12052000020500000000",0.19754923311513,"High"
"34203","12052000020520010000",0.378511838909317,"High"
"34204","12052000020530010000",0.0116625192271939,"Low"
"34205","12052000020550000000",0.00304755424828392,"Low"
"34206","12052000020560000000",0.00742800689681821,"Low"
"34207","12052000020570000000",0.0600679925568018,"Mid"
"34208","12052000020580000000",0.131592188879638,"High"
"34209","12052000020600000000",0.640387695265528,"High"
"34210","12052000020610000000",0.0102142452104184,"Low"
"34211","12052000020620000000",0.0136696455669041,"Low"
"34212","12052000020630000000",0.0143664468509461,"Low"
"34213","12052000020650000000",0.00727006304575962,"Low"
"34214","12052000020670000000",0.828879395347146,"High"
"34215","12052000020680000000",0.0861414292514972,"Mid"
"34216","12052000020690000000",0.000246375659649141,"Low"
"34217","12052000020800000000",0.0120691720137443,"Low"
"34218","12052000020820000000",0.00651463108719591,"Low"
"34219","12052000020830000000",0.00897878586339629,"Low"
"34220","12052000020840010000",0.00578556264692026,"Low"
"34221","12052000020860020000",0.00356819908868175,"Low"
"34222","12052000020870010000",0.00204386135748568,"Low"
"34223","12052000020880000000",0.0124393194186454,"Low"
"34224","12052000020890000000",0.0348225919376006,"Low"
"34225","12052000020900000000",0.068400811054518,"Mid"
"34226","12052000020910000000",0.0292856424606605,"Low"
"34227","12052000020920000000",0.103408289603587,"Mid"
"34228","12052000030010000000",0.0354414796481139,"Low"
"34229","12052000030020000000",0.0720021067454888,"Mid"
"34230","12052000030030010000",0.00763891317841039,"Low"
"34231","12052000030060010000",0.00366198583124789,"Low"
"34232","12052000030070000000",0.0614963711811161,"Mid"
"34233","12052000030080000000",0.00291755350988003,"Low"
"34234","12052000030090000000",0.00498036494251634,"Low"
"34235","12052000030100000000",0.00274517601133651,"Low"
"34236","12052000030110000000",0.00120681597158062,"Low"
"34237","12052000030120000000",0.012132841187662,"Low"
"34238","12052000030130000000",0.0259889796819904,"Low"
"34239","12052000030140010000",0.00343380997593368,"Low"
"34240","12052000030190000000",0.00426669244999367,"Low"
"34241","12052000030210010000",0.0602363244827784,"Mid"
"34242","12052000030250000000",0.0150869042402693,"Low"
"34243","12052000030260010000",0.00100112141503342,"Low"
"34244","12052000030270010000",0.00213951510210316,"Low"
"34245","12052000030280010000",0.00654029505070918,"Low"
"34246","12052000030290010000",0.00142169146797496,"Low"
"34247","12052000030300000000",0.0454287600752235,"Low"
"34248","12052000030310000000",0.00130898838469679,"Low"
"34249","12052000030320000000",0.0350177540628362,"Low"
"34250","12052000030330000000",0.0508123205072981,"Mid"
"34251","12052000030340000000",0.030389942075552,"Low"
"34252","12052000030350010000",0.0222788136740949,"Low"
"34253","12052000030370000000",0.049312570087347,"Low"
"34254","12052000030490010000",0.02633252863693,"Low"
"34255","12052000030500000000",0.0112720439011922,"Low"
"34256","12052000030510000000",0.0110594025506436,"Low"
"34257","12052000030520000000",0.0252018606193174,"Low"
"34258","12052000030590010000",0.0199487898994723,"Low"
"34259","12052000030610000000",0.00391952424608791,"Low"
"34260","12052000030640000000",0.0278118902618442,"Low"
"34261","12054000010030000000",0.0358714729162317,"Low"
"34262","12054000010050000000",0.0758324468756786,"Mid"
"34263","12054000010060000000",0.0460923204894417,"Low"
"34264","12054000010070000000",0.0288150628288424,"Low"
"34265","12054000010080000000",0.0517178133236798,"Mid"
"34266","12054000010090000000",0.0477365677276422,"Low"
"34267","12054000010100000000",0.0521559665017226,"Mid"
"34268","12054000010110000000",0.128592326602119,"High"
"34269","12054000010120000000",0.055910605826527,"Mid"
"34270","12054000010130000000",0.0323936011067993,"Low"
"34271","12054000010140000000",0.0632771326846688,"Mid"
"34272","12054000010150000000",0.0334141041230612,"Low"
"34273","12054000010160000000",0.0581223742751957,"Mid"
"34274","12054000010170000000",0.0521307053714605,"Mid"
"34275","12054000010180000000",0.0654041377356337,"Mid"
"34276","12054000010190000000",0.170075306190222,"High"
"34277","12054000010200000000",0.074419801963584,"Mid"
"34278","12054000010210000000",0.0759583465085446,"Mid"
"34279","12054000010220000000",0.0737840277098918,"Mid"
"34280","12054000010230000000",0.135817746579224,"High"
"34281","12054000010240000000",0.109552170460395,"Mid"
"34282","12054000010250000000",0.0653450391711549,"Mid"
"34283","12054000010260000000",0.0398293299083816,"Low"
"34284","12054000010270000000",0.0523067037072324,"Mid"
"34285","12054000010280000000",0.0452419690861408,"Low"
"34286","12054000010290000000",0.175532657767509,"High"
"34287","12054000010300000000",0.043933034334333,"Low"
"34288","12054000010310000000",0.0205820575342686,"Low"
"34289","12054000010320000000",0.04328620547249,"Low"
"34290","12054000010330000000",0.0449711785662965,"Low"
"34291","12054000010340000000",0.0205145159108225,"Low"
"34292","12054000010350000000",0.110608863129716,"High"
"34293","12054000010360000000",0.0263032859712773,"Low"
"34294","12054000010370000000",0.0681276873313269,"Mid"
"34295","12054000010380000000",0.00783469120681213,"Low"
"34296","12054000010390000000",0.038563235126525,"Low"
"34297","12054000010420010000",0.0360004987201801,"Low"
"34298","12054000010430000000",0.0379661199762614,"Low"
"34299","12054000010440000000",0.0876364748118433,"Mid"
"34300","12054000010450000000",0.0188379586032866,"Low"
"34301","12054000010460000000",0.271918776208781,"High"
"34303","12054000010470000000",0.0628208877961681,"Mid"
"34304","12054000010480000000",0.066598334989134,"Mid"
"34305","12054000010490000000",0.17727373194956,"High"
"34306","12054000010500000000",0.00782890365506247,"Low"
"34307","12054000010510000000",0.0334708753075402,"Low"
"34308","12054000010520000000",0.038342947230208,"Low"
"34309","12054000010530000000",0.10236545437988,"Mid"
"34310","12054000010540000000",0.0828855134991494,"Mid"
"34311","12054000010550000000",0.0786624649691876,"Mid"
"34312","12054000010560000000",0.0488023389781979,"Low"
"34313","12054000010570000000",0.172049733427009,"High"
"34314","12054000010580000000",0.034960705306532,"Low"
"34315","12054000010590000000",0.0761365328693658,"Mid"
"34316","12054000010600000000",0.0547104382735664,"Mid"
"34317","12054000010610000000",0.0851661526487762,"Mid"
"34318","12054000010620000000",0.0367152076146895,"Low"
"34319","12054000010630000000",0.0741823658257377,"Mid"
"34320","12054000010640000000",0.0633842218050682,"Mid"
"34321","12054000010650000000",0.0807263601436824,"Mid"
"34322","12055000010010000000",0.0138498342678931,"Low"
"34323","12055000010020000000",0.0531807441153299,"Mid"
"34324","12055000010030000000",0.0232058616472477,"Low"
"34325","12055000010040000000",0.0700901730754219,"Mid"
"34326","12055000010050000000",0.121522320033356,"High"
"34327","12055000010060000000",0.0524948153809643,"Mid"
"34328","12055000010070000000",0.113884790393347,"High"
"34329","12055000010080000000",0.0265061151200404,"Low"
"34330","12055000010100000000",0.0320331463059011,"Low"
"34331","12055000010110000000",0.0253202960813611,"Low"
"34332","12055000010120000000",0.0144093654662725,"Low"
"34333","12055000010130000000",0.0318397723137715,"Low"
"34334","12055000010140000000",0.016712383199826,"Low"
"34335","12055000010150000000",0.0203119977360112,"Low"
"34336","12055000010160000000",0.0403672633816686,"Low"
"34337","12055000010170000000",0.042161671452585,"Low"
"34338","12055000010180000000",0.032466994809401,"Low"
"34339","12055000010190000000",0.153671011911907,"High"
"34341","12055000010200000000",0.0611220626526862,"Mid"
"34342","12055000010210000000",0.0216388409513845,"Low"
"34343","12055000010220000000",0.00991553251763355,"Low"
"34344","12055000010230000000",0.0153541914210797,"Low"
"34345","12055000010240000000",0.0301731890447254,"Low"
"34346","12055000010250000000",0.0256660486721887,"Low"
"34347","12055000010260000000",0.0280730477890351,"Low"
"34348","12055000010270000000",0.0255232518064217,"Low"
"34349","12055000010280000000",0.0262188002403432,"Low"
"34350","12055000010290000000",0.0450331730170218,"Low"
"34351","12055000010300000000",0.0511774254813989,"Mid"
"34352","12055000010310000000",0.0293510392960017,"Low"
"34353","12055000010320000000",0.0327286113443085,"Low"
"34354","12055000010340000000",0.0480900940406593,"Low"
"34355","12055000010350000000",0.0509636601650307,"Mid"
"34356","12055000010370000000",0.0211939876145995,"Low"
"34357","12055000010380000000",0.0196828968998094,"Low"
"34358","12055000010390000000",0.0236323989445254,"Low"
"34359","12055000010400000000",0.0511438662577115,"Mid"
"34360","12055000010410000000",0.0564349333084995,"Mid"
"34361","12055000010420000000",0.0304570853863892,"Low"
"34362","12055000010430000000",0.0267451596034885,"Low"
"34363","12055000010440000000",0.108984994008201,"Mid"
"34364","12055000010450000000",0.0575838756239981,"Mid"
"34365","12055000010460000000",0.0318089284376128,"Low"
"34366","12055000010470000000",0.0538768991165131,"Mid"
"34367","12055000010480000000",0.0305708175529544,"Low"
"34368","12055000010490000000",0.0216978204813247,"Low"
"34369","12055000010500000000",0.052005924178099,"Mid"
"34370","12055000010520000000",0.0624118273885283,"Mid"
"34371","12055000010530000000",0.0296464528314008,"Low"
"34372","12055000010540000000",0.0805594963912266,"Mid"
"34373","12055000010550000000",0.0541384515940016,"Mid"
"34374","12055000010560000000",0.0624634104264304,"Mid"
"34375","12055000010570000000",0.0634738505756756,"Mid"
"34376","12055000010580000000",0.0409404180687916,"Low"
"34377","12055000010590000000",0.0291915905375813,"Low"
"34378","12055000020010000000",0.0146922426744744,"Low"
"34379","12055000020030000000",0.0224457626107877,"Low"
"34380","12055000020040000000",0.0351874773442979,"Low"
"34381","12055000020050000000",0.0408521399298086,"Low"
"34382","12055000020060000000",0.0442641997566998,"Low"
"34383","12055000020070000000",0.0266749647387189,"Low"
"34384","12055000020080000000",0.06717177126253,"Mid"
"34385","12055000020090000000",0.0499234111205761,"Low"
"34386","12055000020100000000",0.0237993903907155,"Low"
"34387","12055000020110000000",0.0175533359252497,"Low"
"34388","12055000020120000000",0.0246665435972555,"Low"
"34389","12055000020130000000",0.0731727725153558,"Mid"
"34390","12055000020140000000",0.143052930177332,"High"
"34391","12055000020150000000",0.0285009049894248,"Low"
"34392","12055000020160000000",0.0943573369947191,"Mid"
"34393","12055000020170000000",0.0162496390608109,"Low"
"34394","12055000020180000000",0.028602840318972,"Low"
"34395","12055000020190000000",0.0287105477588062,"Low"
"34396","12055000020200000000",0.0135136601268243,"Low"
"34397","12055000020210000000",0.0165838303067576,"Low"
"34398","12055000020220000000",0.0309745905462776,"Low"
"34399","12055000020230000000",0.0207544223214549,"Low"
"34400","12055000020240000000",0.0943940876601226,"Mid"
"34401","12055000020250000000",0.0476673641083957,"Low"
"34402","12055000020260000000",0.0675015066981686,"Mid"
"34403","12055000020270000000",0.0590456868932588,"Mid"
"34404","12055000020280000000",0.0257304903463852,"Low"
"34405","12055000020290000000",0.0557583229100325,"Mid"
"34406","12055000020300000000",0.0299615487553776,"Low"
"34407","12055000020310000000",0.118385877675983,"High"
"34408","12055000020320000000",0.0302111442794673,"Low"
"34409","12055000020330000000",0.0158113729081271,"Low"
"34410","12055000020340000000",0.0312579450723854,"Low"
"34411","12055000020350000000",0.0108849059617314,"Low"
"34412","12055000020360000000",0.0537026561761494,"Mid"
"34413","12055000020370000000",0.0230419139475626,"Low"
"34414","12055000020380000000",0.148201219899735,"High"
"34415","12055000020390000000",0.0583212716041631,"Mid"
"34416","12055000020400000000",0.0389177392703332,"Low"
"34417","12055000020410000000",0.0227347484306377,"Low"
"34418","12055000020420000000",0.0372709975860006,"Low"
"34419","12055000020430000000",0.0935724139233414,"Mid"
"34420","12055000020440000000",0.0699328634894325,"Mid"
"34421","12055000020450000000",0.0828301298570661,"Mid"
"34422","12055000020460000000",0.0730234592261203,"Mid"
"34423","12055000020470000000",0.0130944217461098,"Low"
"34424","12055000020480000000",0.0285517515401096,"Low"
"34425","12055000020490000000",0.0261201708198406,"Low"
"34426","12055000020500000000",0.06188876438872,"Mid"
"34427","12055000020510000000",0.0522676014559257,"Mid"
"34428","12055000020520000000",0.0972094981726214,"Mid"
"34429","12055000020530000000",0.0840486576326597,"Mid"
"34430","12055000020540000000",0.0503973298692467,"Mid"
"34431","12055000020550000000",0.00366010927218535,"Low"
"34432","12055000020560000000",0.021177116035273,"Low"
"34433","12055000020570000000",0.0407278349491271,"Low"
"34434","12055000020580000000",0.0112178280667645,"Low"
"34435","12055000020590000000",0.0198787262005177,"Low"
"34436","12055000020600000000",0.0432574962135286,"Low"
"34437","12055000020610000000",0.00837088628228799,"Low"
"34438","12055000020620000000",0.0096938177781858,"Low"
"34439","12055000020630000000",0.0465244434622682,"Low"
"34440","12055000020640000000",0.0173046010141,"Low"
"34441","12055000020650000000",0.0556688870613178,"Mid"
"34442","12055000020660000000",0.0983305799216563,"Mid"
"34443","12055000020670000000",0.0794248863382507,"Mid"
"34444","12055000020680000000",0.0932592958922511,"Mid"
"34445","12055000020690000000",0.018928765435218,"Low"
"34446","12055000020700000000",0.0267846162711098,"Low"
"34447","12055000020710000000",0.0135169727547929,"Low"
"34448","12055000020720000000",0.0098072681488411,"Low"
"34449","12055000020730000000",0.00917904031448342,"Low"
"34450","12055000020740000000",0.0154907652385942,"Low"
"34451","12055000020750000000",0.0444747879401192,"Low"
"34452","12055000020760000000",0.0244144216650909,"Low"
"34453","12055000020770000000",0.0185162428334214,"Low"
"34454","12055000020780000000",0.0672245989218369,"Mid"
"34455","12055000020790000000",0.0178834480352662,"Low"
"34456","12055000020800000000",0.0294688277665505,"Low"
"34457","12055000020820000000",0.148881243776654,"High"
"34458","12055000020830000000",0.0123141021783163,"Low"
"34459","12055000020840000000",0.0536914974040289,"Mid"
"34460","12055000020850000000",0.0277013858092098,"Low"
"34461","12055000020860000000",0.0467345126707467,"Low"
"34462","12055000020870000000",0.0332387905388472,"Low"
"34463","12055000020880000000",0.0150138502337962,"Low"
"34464","12055000030020000000",0.0799636007192734,"Mid"
"34465","12055000030030000000",0.354577155054058,"High"
"34466","12055000030040000000",0.0394404158489115,"Low"
"34467","12055000030050000000",0.066940026730669,"Mid"
"34468","12055000030060000000",0.116605167400584,"High"
"34469","12055000030070000000",0.0761881996007654,"Mid"
"34470","12055000030080000000",0.0813154933690679,"Mid"
"34471","12055000030090000000",0.0488702380141169,"Low"
"34472","12055000030100000000",0.0868896291752129,"Mid"
"34473","12055000030110000000",0.0939323701300562,"Mid"
"34474","12055000030120000000",0.0612288328252939,"Mid"
"34475","12055000030130000000",0.0464958717044104,"Low"
"34476","12055000030140000000",0.0420019516100723,"Low"
"34477","12055000030150000000",0.0195492178373488,"Low"
"34478","12055000030190000000",0.0796536915000756,"Mid"
"34479","12055000030200000000",0.0432499218253975,"Low"
"34480","12055000030210000000",0.222443830475076,"High"
"34481","12055000030220000000",0.0705120839419083,"Mid"
"34482","12055000030230000000",0.020637588551756,"Low"
"34483","12055000030240000000",0.0482981344349445,"Low"
"34484","12055000030250000000",0.0320354074439636,"Low"
"34485","12055000030260000000",0.0285648513164007,"Low"
"34486","12055000030270000000",0.0764047598709581,"Mid"
"34487","12055000030280000000",0.192797028186528,"High"
"34488","12055000030290000000",0.0972084552779991,"Mid"
"34489","12055000030300000000",0.0204312464465781,"Low"
"34490","12055000030310000000",0.0658310198960697,"Mid"
"34491","12055000030320000000",0.0736712364217443,"Mid"
"34492","12055000030330000000",0.0473063932878127,"Low"
"34493","12055000030340000000",0.0371239964365028,"Low"
"34494","12055000030360000000",0.0446342202552556,"Low"
"34495","12055000030370000000",0.0144860445956525,"Low"
"34496","12055000030380000000",0.0357910310103922,"Low"
"34497","12055000030390000000",0.0123208648688342,"Low"
"34498","12055000030400000000",0.0791269613228388,"Mid"
"34499","12055000030410000000",0.0198592672948092,"Low"
"34500","12055000030420000000",0.0146395792096176,"Low"
"34501","12055000030430000000",0.0234522766812653,"Low"
"34502","12055000030440000000",0.053627914410973,"Mid"
"34503","12055000030450000000",0.0526363651682499,"Mid"
"34504","12055000030460000000",0.0410895582039293,"Low"
"34505","12055000030470000000",0.031176485051535,"Low"
"34506","12055000030480000000",0.0214836572345492,"Low"
"34507","12055000030490000000",0.0395857731235963,"Low"
"34508","12055000030500000000",0.0491711225871411,"Low"
"34509","12055000030510000000",0.109705986223574,"Mid"
"34510","12055000030520000000",0.0349012562139732,"Low"
"34511","12055000030530000000",0.0365829067085814,"Low"
"34512","12055000030540000000",0.0597828257562098,"Mid"
"34513","12055000030550000000",0.0488652820406351,"Low"
"34514","12055000030560000000",0.0603753168180728,"Mid"
"34515","12055000030570000000",0.0503340102574748,"Mid"
"34516","12056000010010000000",0.387718529306771,"High"
"34517","12056000010020000000",0.0658263137473199,"Mid"
"34518","12056000010030000000",0.0222896811147186,"Low"
"34519","12056000010040010000",0.051103703768939,"Mid"
"34520","12056000010050000000",0.240837693767418,"High"
"34521","12056000010060000000",0.153683404587958,"High"
"34522","12056000010070000000",0.364932754919337,"High"
"34523","12056000010080000000",0.291514159435647,"High"
"34524","12056000010090000000",0.0820594015466069,"Mid"
"34525","12056000010100000000",0.0669790764556399,"Mid"
"34526","12056000010110000000",0.150230371120137,"High"
"34527","12056000010120000000",0.0909615086414425,"Mid"
"34528","12056000010150000000",0.030028965064058,"Low"
"34529","12056000010160000000",0.107444523553329,"Mid"
"34530","12056000010210000000",0.237136897269951,"High"
"34531","12056000010220000000",0.538567074880519,"High"
"34532","12056000010230000000",0.17548061872053,"High"
"34533","12056000010240000000",0.189186023230227,"High"
"34534","12056000010250000000",0.129878987375968,"High"
"34535","12056000010260000000",0.249319392128352,"High"
"34536","12056000010270000000",0.140534037897293,"High"
"34537","12056000010280000000",0.133555230709527,"High"
"34538","12056000010290000000",0.430632097450229,"High"
"34539","12056000010300000000",0.393634038535552,"High"
"34540","12056000010310000000",0.102613345797809,"Mid"
"34541","12056000010320000000",0.502025614991401,"High"
"34542","12056000010330000000",0.0738280505799847,"Mid"
"34543","12056000010340000000",0.0834138370701398,"Mid"
"34544","12056000010350000000",0.0203334033050818,"Low"
"34545","12056000010370000000",0.0713724044088442,"Mid"
"34546","12056000010380000000",0.0188069529777083,"Low"
"34547","12056000010390000000",0.0233228994686195,"Low"
"34548","12056000010400000000",0.0498263376601699,"Low"
"34549","12056000010410000000",0.0444526565646692,"Low"
"34550","12056000010420000000",0.198093388727843,"High"
"34551","12056000010430000000",0.0347540044093605,"Low"
"34552","12056000010440000000",0.0847352387023407,"Mid"
"34553","12056000010450000000",0.105864068037496,"Mid"
"34554","12056000010460000000",0.0580689581757884,"Mid"
"34555","12056000010470000000",0.0556627526895551,"Mid"
"34556","12056000010480000000",0.0254202581577428,"Low"
"34557","12056000010520000000",0.0619539334027242,"Mid"
"34558","12056000010530000000",0.0422048867207834,"Low"
"34559","12056000010540000000",0.112829107990605,"High"
"34560","12056000010560000000",0.032335373882709,"Low"
"34561","12056000010570000000",0.0276865952355695,"Low"
"34562","12056000010580000000",0.214534282842806,"High"
"34563","12056000010590000000",0.119475489152017,"High"
"34564","12056000010600000000",0.0392212869319585,"Low"
