"","SBL","PROB","RiskLevel"
"3376","10773000010780000000",0.991459333123993,"High"
"3388","10773000020210000000",0.000516456319408637,"Low"
"3389","10773000020310000000",0.000367980033168916,"Low"
"3390","10773000020760010000",0.000118256132534205,"Low"
"3391","10773000020770000000",0.00192834383229188,"Low"
"3392","10773000020890000000",8.16535696245257e-05,"Low"
"3393","10774000020410000000",3.15008690739507e-06,"Low"
"3394","10774000030220000000",3.5658803026117e-06,"Low"
"3395","10774000030230010000",1.18053172739001e-07,"Low"
"3396","10774000030310010000",4.60292001969065e-05,"Low"
"3397","10777000010010010000",0.125703820762827,"Mid"
"3398","10777000010020010000",0.0557869608965977,"Low"
"3399","10777000010260010000",0.00108220978474668,"Low"
"3400","10777000010270010000",0.000419001016998195,"Low"
"3401","10778000010780000000",0.0150488521973854,"Low"
"3402","10778000020040010000",0.00730812256136808,"Low"
"3403","10778000020070010000",0.100093083237359,"Mid"
"3404","10778000020090000000",0.191835045549085,"Mid"
"3405","10778000020110000000",0.084145987149765,"Low"
"3406","10778000020120000000",0.278173280973141,"Mid"
"3407","10778000020140000000",0.12348805463458,"Mid"
"3408","10778000020150000000",0.89019215071078,"High"
"3409","10778000020210000000",0.00612357314575982,"Low"
"3410","10778000020500000000",0.0040623530398013,"Low"
"3411","10778000020510000000",0.00685935020396437,"Low"
"3412","10778000020520000000",0.00265177947491367,"Low"
"3413","10778000020560000000",0.842688163513403,"High"
"3414","10778000020670000000",0.0711271149887322,"Low"
"3415","10779000010010000000",0.0645936112882052,"Low"
"3416","10779000010020010000",0.00758617708079298,"Low"
"3417","10779000010040010000",0.0110980113858244,"Low"
"3418","10779000010320010000",0.992764958978111,"High"
"3422","10780000010080000000",0.0404928497441903,"Low"
"3423","10780000010090000000",0.0151750135093292,"Low"
"3424","10780000010460000000",0.0343421204281828,"Low"
"3425","10780000010470000000",0.76317522590577,"High"
"3426","10780000010490000000",0.0359981261961604,"Low"
"3427","10780000010510000000",0.702987764813073,"High"
"3428","10780000020010000000",0.0530960347756838,"Low"
"3429","10780000020020000000",0.869976148200113,"High"
"3430","10780000030010000000",0.00013319329244877,"Low"
"3431","10780000030460000000",0.00552864395049174,"Low"
"3433","10780000030480000000",0.00605148508790087,"Low"
"3434","10780000030490000000",0.106809196191462,"Mid"
"3435","10781000010120000000",0.000120946858370462,"Low"
"3436","10781000010130000000",0.0478398934465254,"Low"
"3437","10781000020010010000",0.00127411133889206,"Low"
"3438","10781000020020000000",0.000332442424825443,"Low"
"3439","10781000020340010000",0.000594908819845144,"Low"
"3440","10782000010090010000",0.902965967112134,"High"
"3441","10782000010130020000",6.39568977348346e-05,"Low"
"3442","10782000010140010000",5.21302447614971e-05,"Low"
"3443","10782000010150000000",5.49498630105841e-05,"Low"
"3444","10782000010160000000",1.94062624196044e-05,"Low"
"3445","10782000010170000000",9.50485556670639e-05,"Low"
"3446","10782000010190010000",0.00198956820269338,"Low"
"3447","10782000010210010000",0.00693527745235672,"Low"
"3448","10782000010240010000",0.000259658767938064,"Low"
"3449","10782000010410010000",0.00279582349156514,"Low"
"3450","10782000010420000000",0.000675760789786675,"Low"
"3451","10782000020650000000",0.00247625607509814,"Low"
"3452","10782000020660010000",3.26140882022059e-05,"Low"
"3453","10782000020670000000",0.000330393936186469,"Low"
"3454","10782000020680000000",0.00922177680014622,"Low"
"3455","10782000020730000000",0.000435800591961917,"Low"
"3456","10782000020740000000",5.2715416625954e-06,"Low"
"3457","10782000020750000000",3.76110670039578e-05,"Low"
"3458","10782000020760010000",6.78699648674286e-07,"Low"
"3459","10782000020770010000",1.24718907299899e-06,"Low"
"3460","10782000020780010000",8.19113831017182e-07,"Low"
"3461","10782000020790010000",1.54868369356329e-06,"Low"
"3462","10782000020800010000",5.35022457299788e-05,"Low"
"3463","11928000010020000000",0.0375703764232912,"Low"
"3464","11936000010020000000",0.00898658899088548,"Low"
"3465","11936000010030000000",0.97528663904758,"High"
"3468","11944000010010000000",0.968719744243393,"High"
"3470","11952000010010000000",0.921612785843491,"High"
"3472","11952000010020000000",0.000306317484626375,"Low"
"3473","12021000010010000000",0.00310146768739802,"Low"
"3474","12021000010020000000",0.00714487988546036,"Low"
"3475","12021000010030000000",0.00660659386485177,"Low"
"3476","12021000010040000000",0.0493045676875512,"Low"
"3477","12022000010280010000",0.0687602459364986,"Low"
"3478","12022000010280020000",0.0671543227020955,"Low"
"3479","12022000010290000000",0.949325859932994,"High"
"3480","12023000020380000000",0.108736862070431,"Mid"
"3481","12023000020530010000",0.000687615107028824,"Low"
"3482","12023000020600010000",0.0816793132004908,"Low"
"3483","12023000020620000000",0.106358306785203,"Mid"
"3484","12024000010010000000",0.00291561043481672,"Low"
"3485","12024000020050000000",8.13980754819169e-05,"Low"
"3486","12024000020090010000",0.00445928758639386,"Low"
"3487","12024000020110000000",0.0172456167537326,"Low"
"3488","12025000010210000000",0.401487973528299,"Mid"
"3489","12025000010270010000",0.501861744733726,"Mid"
"3490","12025000020190000000",0.0134332932382703,"Low"
"3491","12025000030230000000",0.00317943248024515,"Low"
"3492","12025000030500010000",0.00537956300147919,"Low"
"3493","12025000030600000000",0.00198093520599578,"Low"
"3494","12025000030610040000",0.000809918925242249,"Low"
"3495","12025000030640000000",0.00525175402247666,"Low"
"3496","12026000010170000000",0.096598046885237,"Low"
"3497","12026000010320000000",0.0276184071068405,"Low"
"3498","12026000010790000000",0.017621495330181,"Low"
"3499","12026000010810010000",0.000536832309318583,"Low"
"3500","12026000020140000000",0.00233603498969802,"Low"
"3501","12026000020620000000",0.00997412527686913,"Low"
"3502","12026000020680000000",0.00300286382691208,"Low"
"3503","12026000020720000000",0.00171655852727645,"Low"
"3504","1202600002079001NHOM",0.00546975608175945,"Low"
"3505","12027000010110000000",0.00135594570414699,"Low"
"3506","12027000010160000000",0.837050137826288,"High"
"3507","12027000010190000000",0.0579369909734545,"Low"
"3508","12027000010230030000",0.0255824089548738,"Low"
"3509","12027000010400000000",0.00727003378992232,"Low"
"3510","12027000020440010000",0.00452052929409448,"Low"
"3511","12027000020460000000",0.0228922148562899,"Low"
"3512","12028000010040020000",0.41531795448586,"Mid"
"3513","12028000010070010000",0.156267942317646,"Mid"
"3514","12028000010080000000",0.00442976967900098,"Low"
"3515","12028000010090000000",0.0141975850020103,"Low"
"3516","12028000010150000000",0.00581093915293024,"Low"
"3517","12028000010180010000",0.00605811488970261,"Low"
"3518","12028000010200000000",0.0110237151181577,"Low"
"3519","12028000010210000000",0.148699060297716,"Mid"
"3520","12028000010260010000",0.449830296274966,"Mid"
"3521","12028000010270000000",0.435049923782505,"Mid"
"3522","12028000010300010000",0.758619376436332,"High"
"3523","12028000010320000000",0.033675400993202,"Low"
"3524","12028000010360000000",0.00387749771946583,"Low"
"3525","12028000010380010000",0.0153544195033463,"Low"
"3526","12028000010390000000",0.0176079928963054,"Low"
"3527","12028000010400000000",0.0156412372765488,"Low"
"3528","12029000010010000000",0.0962039361780892,"Low"
"3529","12029000010020000000",0.248325270735605,"Mid"
"3530","12029000010040000000",0.943861405501071,"High"
"3534","12029000010050000000",0.0625218439761284,"Low"
"3535","12030000010010000000",0.0835874554187459,"Low"
"3536","12030000010020000000",0.000838628875277973,"Low"
"3537","12030000010030000000",0.0143138771308784,"Low"
"3538","12030000010050000000",0.00586707680544767,"Low"
"3539","12030000010250010000",0.00136186027890395,"Low"
"3540","12031000010530000000",0.0945507382725108,"Low"
"3541","12031000010690000000",0.00938938409742578,"Low"
"3542","12031000010770000000",0.903262805063174,"High"
"3543","12031000020010000000",0.0238700278839003,"Low"
"3544","12031000020070000000",0.00185399024209952,"Low"
"3545","12031000020080000000",0.00267559190769398,"Low"
"3546","12031000020190000000",0.00471230990742741,"Low"
"3547","1203100002040000NHOM",0.00578612965264715,"Low"
"3548","12032000010010000000",0.00100470052747944,"Low"
"3549","12032000010090010000",0.0010452186417347,"Low"
"3550","12032000010100000000",0.000371676887677343,"Low"
"3551","12032000010130000000",0.000401082780914665,"Low"
"3552","12032000010170020000",4.56824251127726e-05,"Low"
"3553","12032000010200010000",0.000378214186824412,"Low"
"3554","12032000010260000000",0.00172306658849051,"Low"
"3555","12032000010290000000",0.000564359688537968,"Low"
"3556","12032000010320000000",0.00553921710816166,"Low"
"3557","12032000010330000000",0.0529104180719202,"Low"
"3558","12032000010340000000",0.00156695704642027,"Low"
"3559","12032000020010010000",1.97574351738813e-05,"Low"
"3560","12032000020030010000",0.00274945806597003,"Low"
"3561","12032000020280000000",0.000789382198157027,"Low"
"3562","12032000020290000000",0.00069674799813232,"Low"
"3563","12032000020390000000",0.000359270628719865,"Low"
"3564","12032000020430020000",0.0435203360319104,"Low"
"3565","12032000020440000000",0.026151713062008,"Low"
"3566","12032000020450010000",0.00395900909635113,"Low"
"3568","12032000020460010000",0.00579853831901112,"Low"
"3569","12032000020470010000",0.000316405456050451,"Low"
"3570","12033000010270000000",0.967331834742903,"High"
"3571","12033000010340000000",0.0254020312712773,"Low"
"3572","12033000010370010000",0.0284892581166052,"Low"
"3573","12033000010390000000",0.0027800728032632,"Low"
"3574","12033000010400000000",0.00411171589274944,"Low"
"3575","12033000010420000000",0.00571111685561207,"Low"
"3576","12033000010480000000",0.0479142054076227,"Low"
"3577","12033000020020000000",0.0111642394458821,"Low"
"3578","12033000020040010000",0.0700040801284547,"Low"
"3579","12033000020090000000",0.0072780718608608,"Low"
"3580","12033000020240000000",0.00305136967988515,"Low"
"3581","12033000020270000000",0.00520001234147205,"Low"
"3582","12033000020390000000",0.0564137840868891,"Low"
"3583","12033000020410000000",0.02598808132063,"Low"
"3584","12033000020420000000",0.0122314868982223,"Low"
"3585","12034000010230010000",0.00151515072598923,"Low"
"3586","12034000010230020000",0.000499657187712137,"Low"
"3587","12034000010230030000",0.000281961856088441,"Low"
"3588","12034000010240000000",0.00824196420406088,"Low"
"3589","12034000010510000000",0.0485216939333035,"Low"
"3590","12034000010580000000",0.000820758169585016,"Low"
"3591","12034000010590020000",0.00362441576489875,"Low"
"3592","12034000010590030000",0.00542423209622485,"Low"
"3593","12034000010600000000",0.000899750565501389,"Low"
"3594","12034000020010000000",0.0150424618015293,"Low"
"3595","12034000020900000000",0.00111575395171783,"Low"
"3596","12034000020960000000",0.00452816413449833,"Low"
"3597","12034000020980000000",0.00543407450041543,"Low"
"3598","12035000010080030000",0.00238150077971251,"Low"
"3599","12035000010300000000",0.0959569889312241,"Low"
"3600","12035000010340000000",0.0059201315511311,"Low"
"3601","12035000020010010000",0.187812085702568,"Mid"
"3602","12035000020090000000",0.0448956607850122,"Low"
"3603","12035000020100000000",0.825245787370356,"High"
"3604","12035000020180000000",0.00234225174181102,"Low"
"3605","12035000020190000000",0.0501722218525116,"Low"
"3606","12035000020330000000",0.0067383428799543,"Low"
"3607","12035000020340000000",0.381558691844104,"Mid"
"3608","12035000020410000000",0.0505909170532166,"Low"
"3609","12035000020490000000",0.0302298254843181,"Low"
"3610","12035000030170000000",0.00887628545108072,"Low"
"3611","12035000030710010000",0.0113498235442504,"Low"
"3612","12035000030800000000",0.0413111466592408,"Low"
"3613","12036000010040000000",0.00360161115025106,"Low"
"3614","1203600001017000NHOM",0.0225429525431451,"Low"
"3615","12036000010230000000",0.000247944537216759,"Low"
"3616","12036000010240000000",0.00357512083520767,"Low"
"3617","12036000010250000000",0.00699023142261022,"Low"
"3618","12036000010270010000",0.255998969150893,"Mid"
"3619","12036000010280010000",0.994445736748484,"High"
"3620","12036000010310000000",0.0246196199317432,"Low"
"3621","12036000010320000000",0.0654000594513772,"Low"
"3622","12036000010360000000",0.0102899238311282,"Low"
"3623","12036000010490000000",0.863553555047252,"High"
"3624","12036000010530000000",0.0111520683952722,"Low"
"3625","12036000010590010000",0.0368333874454619,"Low"
"3626","12036000010600000000",0.0335516037909102,"Low"
"3627","12036000010610000000",0.0191223811279708,"Low"
"3628","12036000010620000000",0.0339660957664007,"Low"
"3629","12036000010630000000",0.000138701562920961,"Low"
"3630","12036000010650000000",0.0783757320496346,"Low"
"3631","12036000020010000000",0.0553050937450777,"Low"
"3633","12036000020020000000",0.063700965377064,"Low"
"3634","12036000020040000000",0.0615112935734063,"Low"
"3635","12036000020060000000",0.0524972653553643,"Low"
"3636","12036000020070000000",0.00954901828582952,"Low"
"3637","12036000020080000000",0.00255133521915829,"Low"
"3638","12036000020100000000",0.413385758172331,"Mid"
"3639","12036000020110000000",0.0176153486459606,"Low"
"3640","12036000020120000000",0.0113710206319334,"Low"
"3641","12036000020130000000",0.0122740531441231,"Low"
"3642","12036000020140000000",0.00168427224882812,"Low"
"3643","12036000020150000000",0.0134024071029575,"Low"
"3644","12036000020160000000",0.843033316150533,"High"
"3646","12036000020170000000",0.0396794429015687,"Low"
"3647","12036000020180000000",0.0215013747832158,"Low"
"3648","12036000020190000000",0.0202835812120004,"Low"
"3649","12036000020200000000",0.00161774796719177,"Low"
"3650","12036000020250000000",0.00743334342436709,"Low"
"3651","12036000020270000000",0.865451080337752,"High"
"3652","12036000020280000000",0.00845884926525751,"Low"
"3653","12036000020290000000",0.00272219506888029,"Low"
"3654","12036000020300000000",0.00263155696951177,"Low"
"3655","12036000020310000000",0.00100570087942109,"Low"
"3656","12036000020450000000",0.000417749894168934,"Low"
"3657","12037000010010000000",0.95616571855785,"High"
"3661","12037000010020010000",0.761930007904896,"High"
"3662","12037000010030000000",0.0847044870783959,"Low"
"3663","12037000010040000000",0.0160136644379715,"Low"
"3664","12037000010050010000",0.801561979377403,"High"
"3665","12038000010010000000",0.0241160090498441,"Low"
"3666","12038000010020000000",0.00494129218679634,"Low"
"3667","12038000010030000000",0.000188929435223497,"Low"
"3668","12038000010140010000",0.0224162345165158,"Low"
"3669","12038000010150000000",0.191303135040633,"Mid"
"3670","12038000010170020000",0.028070850125878,"Low"
"3671","12038000010170030000",0.00998656655481846,"Low"
"3672","12038000010180010000",0.303530564064273,"Mid"
"3673","12038000010180020000",0.0246709788146237,"Low"
"3674","12039000010100000000",0.198674386668207,"Mid"
"3675","12039000010110000000",0.0180925969480846,"Low"
"3676","12039000010120010000",0.832720683809576,"High"
"3677","12039000010180000000",0.0380906240010515,"Low"
"3678","12039000010210000000",0.00994545142478269,"Low"
"3679","12039000010230010000",0.952093162580076,"High"
"3680","12039000010260000000",0.00171982708277984,"Low"
"3681","12039000010280000000",0.00933227608583881,"Low"
"3682","12039000010290000000",0.00814325226759021,"Low"
"3683","12039000010300010000",0.0167403321693097,"Low"
"3684","12039000010390010000",0.0340769578157888,"Low"
"3685","12040000010020030000",0.966925762487999,"High"
"3689","12040000010020040000",0.0498245861851077,"Low"
"3690","12041000010010020000",0.00403795037227477,"Low"
"3691","12041000010590000000",0.0019744355101296,"Low"
"3692","12041000010600000000",0.978638144845177,"High"
"3699","12041000010610000000",0.000740288953096817,"Low"
"3700","12042000010470000000",0.000638535497707516,"Low"
"3701","12042000010610000000",0.000954079220325052,"Low"
"3702","12042000010700020000",0.0114718409996041,"Low"
"3703","12042000020540000000",0.857940860536557,"High"
"3705","12042000020600030000",0.26738123108212,"Mid"
"3706","12042000020620010000",0.0984981276626215,"Low"
"3707","12042000020670000000",0.00423704497098665,"Low"
"3708","12042000020680000000",0.00770778489644076,"Low"
"3709","12042000020690000000",0.00159911411528171,"Low"
"3710","12042000020710000000",0.00214900622471318,"Low"
"3711","12042000020730000000",0.0153026901007195,"Low"
"3712","12042000020750000000",0.309212119121113,"Mid"
"3713","12043000010140000000",0.883432198663289,"High"
"3714","12043000010230000000",0.016107729162501,"Low"
"3715","12043000010280000000",0.0529770457386777,"Low"
"3716","12043000010290000000",0.000827012390884857,"Low"
"3717","12043000010300000000",0.00928878081552719,"Low"
"3718","12043000010310000000",0.0580273030726264,"Low"
"3719","12043000010320000000",0.00174962541594898,"Low"
"3720","12043000010330000000",0.308576163719636,"Mid"
"3721","12043000010360030000",0.0189624914671033,"Low"
"3722","12043000010400010000",0.01209276146539,"Low"
"3723","12043000020020000000",0.00868688287185611,"Low"
"3724","12043000020030000000",0.00246875025667731,"Low"
"3725","12043000020040000000",0.0130993463253401,"Low"
"3726","12043000020060010000",0.00120340406067695,"Low"
"3727","12043000020070000000",0.017674567747225,"Low"
"3728","12043000020110000000",0.883545759674292,"High"
"3730","12043000020120000000",0.0303615927435897,"Low"
"3731","12043000020180000000",0.864868496494368,"High"
"3732","12043000020200010000",0.00287066854264503,"Low"
"3733","12043000020570010000",0.146360341719784,"Mid"
"3734","12043000020680000000",0.429693395729009,"Mid"
"3735","12043000030190000000",0.00256897524966269,"Low"
"3736","12044000010010000000",0.023785952426376,"Low"
"3737","12044000010020000000",0.0830950690458333,"Low"
"3738","12044000010040000000",0.984437778696932,"High"
"3740","12044000010070000000",0.00954913906922908,"Low"
"3741","12044000010160000000",0.00103998658680251,"Low"
"3742","12044000010170000000",0.00926964386087332,"Low"
"3743","12044000010320030000",0.00718564392624029,"Low"
"3744","12044000010480010000",0.0236228728815474,"Low"
"3745","12044000010700000000",0.000620283568111892,"Low"
"3746","12044000020010310000",0.0798559243434767,"Low"
"3747","12044000020390000000",0.0222685636474803,"Low"
"3748","12044000020520000000",0.000297944560705259,"Low"
"3749","12044000020810030000",0.00890677947823508,"Low"
"3750","12044000030180020000",0.000251097186278499,"Low"
"3751","12045000010010000000",0.0697103454686443,"Low"
"3752","12045000010040000000",0.129842697640622,"Mid"
"3753","12045000010050000000",0.0835493852360674,"Low"
"3754","12046000010010020000",0.0406267006166896,"Low"
"3755","12046000010020010000",0.0315457171737187,"Low"
"3756","12046000010030000000",0.0668382474311289,"Low"
"3757","12046000010040010000",0.0517216081384173,"Low"
"3758","12047000010010000000",0.00847253763139076,"Low"
"3759","12047000010020000000",0.0214372108629716,"Low"
"3760","12047000010040010000",0.00590337976592264,"Low"
"3761","12047000010290000000",0.0694637751108816,"Low"
"3762","12047000010500000000",0.000291509831075226,"Low"
"3763","12047000010510000000",0.041634804183906,"Low"
"3764","12047000020010010000",0.0108164747808547,"Low"
"3765","12047000020050000000",0.029053957440256,"Low"
"3766","12047000020060000000",0.0325335935328078,"Low"
"3767","12047000020150000000",0.0037557979278603,"Low"
"3768","12047000020160010000",0.0545738238085596,"Low"
"3769","12048000010010010000",0.0452152609040085,"Low"
"3770","12048000010030000000",0.0524739274152231,"Low"
"3771","12048000010040000000",0.0223382433116582,"Low"
"3772","12048000010080010000",0.0595789596976972,"Low"
"3773","12048000010110000000",0.92980085209394,"High"
"3774","12048000010680010000",0.000412430982378986,"Low"
"3775","12048000020290000000",0.0101456657812348,"Low"
"3776","12048000030010000000",0.862219039520226,"High"
"3777","12048000030020000000",0.0527724958835913,"Low"
"3778","12048000030030000000",0.0810384609969671,"Low"
"3779","12048000030040000000",0.0506153185591992,"Low"
"3780","12048000030070000000",0.969986020565457,"High"
"3782","12048000030210000000",0.918223975470397,"High"
"3783","12049000010100000000",0.0571053289607661,"Low"
"3784","12049000010110000000",0.0157107749056,"Low"
"3785","12049000010180000000",0.0720745936847488,"Low"
"3786","12049000010670000000",0.0268395563410796,"Low"
"3787","1204900002008000NHOM",0.70676402102615,"High"
"3788","12049000020090000000",0.454439521985614,"Mid"
"3789","12049000020120000000",0.00239773337118704,"Low"
"3790","12049000020770000000",0.794471542280982,"High"
"3791","12050000010010000000",0.0918901527268304,"Low"
"3792","12050000010070000000",0.362531905590594,"Mid"
"3793","12050000010120000000",0.0467892339443745,"Low"
"3794","12050000010170000000",0.017758325767615,"Low"
"3795","12050000010230010000",0.0277279138462862,"Low"
"3796","12050000010240000000",0.110870485892229,"Mid"
"3797","12050000010260000000",0.018414279012831,"Low"
"3798","12050000010280000000",0.771993366382133,"High"
"3799","12050000010320000000",0.0808950049030618,"Low"
"3800","12050000010330000000",0.105247396083463,"Mid"
"3801","12050000010620000000",0.0156145029649241,"Low"
"3802","12050000010660000000",0.340365563309929,"Mid"
"3803","12050000010680000000",0.782375139670333,"High"
"3804","12050000010690000000",0.804864996019772,"High"
"3805","12050000010760000000",0.0364460615054393,"Low"
"3806","12050000010780000000",0.0864027172014636,"Low"
"3807","12050000020010020000",0.0802071985252929,"Low"
"3808","12050000020010040000",0.523406634199272,"Mid"
"3809","12050000020010060000",0.982346314891508,"High"
"3811","12050000020020020000",0.102288368429036,"Mid"
"3812","12050000020020030000",0.0088856500268074,"Low"
"3813","12050000020030000000",0.880965523086523,"High"
"3816","12050000020120000000",0.946178617038193,"High"
"3817","12050000020240000000",0.0101780267670211,"Low"
"3818","12050000020320000000",0.89922331721685,"High"
"3819","12050000020330000000",0.0429195309785268,"Low"
"3820","12050000020360000000",0.0224438325288242,"Low"
"3821","12050000020400000000",0.0223554315728555,"Low"
"3822","12050000020420000000",0.00164608027641009,"Low"
"3823","12051000010040000000",0.0467597620114321,"Low"
"3824","12051000020040000000",0.00216695708645913,"Low"
"3825","12051000020170000000",0.0457031346066927,"Low"
"3826","12051000020180000000",0.0374782582655791,"Low"
"3827","12051000020440000000",0.00507575591437308,"Low"
"3828","12051000020510000000",0.031242394611622,"Low"
"3829","12051000020520000000",0.0151530861058335,"Low"
"3830","12051000020730010000",0.00159907406553188,"Low"
"3831","12051000030240020000",0.0110998579145621,"Low"
"3832","12051000040010000000",0.697481820367134,"High"
"3833","12051000040250000000",0.652935207943089,"High"
"3834","12051000040330010000",0.00141752175160673,"Low"
"3835","1205100004048000NHOM",0.000126716352133725,"Low"
"3836","12052000010220000000",0.0505363991112634,"Low"
"3837","12052000010650000000",0.0328911768537283,"Low"
"3838","12052000020040020000",0.852798586304925,"High"
"3839","12052000020200000000",0.0770242534726985,"Low"
"3840","12052000020270000000",0.00490263254664445,"Low"
"3841","12052000020300020000",0.000727957690249246,"Low"
"3842","12052000020340020000",0.00366003399138554,"Low"
"3843","12052000020440000000",0.0170940532307324,"Low"
"3844","12052000020450010000",0.00813216004335546,"Low"
"3845","12052000020470000000",0.0977598778360011,"Low"
"3846","12052000020990000000",0.886120588279552,"High"
"3847","12052000030220000000",0.00684064292862967,"Low"
"3848","12052000030380000000",0.000681994580545873,"Low"
"3849","12052000030390000000",0.00197313192593713,"Low"
"3850","12052000030430030000",0.00107160958749413,"Low"
"3851","12052000030630000000",0.0553432064535663,"Low"
"3852","12053000010010000000",0.0106061949589985,"Low"
"3853","12053000010040000000",0.000876370612241327,"Low"
"3854","12053000010060010000",0.00129870067381435,"Low"
"3855","12054000010010000000",0.00612833714014108,"Low"
"3856","12054000010020010000",0.0575201567074165,"Low"
"3857","12054000010020020000",0.000236745759617711,"Low"
"3858","12054000010660020000",0.000285783193717402,"Low"
"3859","12054000010670030000",0.00465139909697846,"Low"
"3860","12054000010680000000",0.175777109139937,"Mid"
"3861","12055000010090000000",0.00849857463632958,"Low"
"3862","12055000030160010000",0.00790881410746488,"Low"
"3863","12055000030350010000",0.0188054983242842,"Low"
"3864","12056000010130010000",0.977535429022539,"High"
"3865","12056000010180000000",0.00873659866092993,"Low"
"3866","12056000010200020000",0.00810366835761297,"Low"
"3867","12056000010200030000",0.0136722765872908,"Low"
"3868","12056000010490010000",0.06802310415659,"Low"
"3869","12056000010500010000",0.00226372980886805,"Low"
"3870","12056000010510010000",0.00385976612310758,"Low"
"3871","12056000020010000000",0.0173160471120792,"Low"
"3872","12056000020020000000",0.0143783356448222,"Low"
"3873","12056000020030000000",0.0114960696190752,"Low"
"3874","12056000020040000000",0.0115935192642349,"Low"
"3875","12056000020050000000",0.00580201950843203,"Low"
"3876","12056000020060000000",0.0141951908964695,"Low"
"3877","12056000030010000000",0.248945335608835,"Mid"
"3878","12056000030020000000",0.00688233562803943,"Low"
"3879","12056000030030000000",0.0166636739714283,"Low"
"3880","12056000030040000000",0.034593443522092,"Low"
"3881","12056000030050010000",0.0029930234864519,"Low"
"3882","12056000030080000000",0.895947086804624,"High"
"3883","12056000030100000000",0.0165407333736058,"Low"
"3884","12056000030130000000",0.936202803291944,"High"
"3886","12056000030170000000",0.446735770660507,"Mid"
"3887","12056000030180000000",0.0135541118418924,"Low"
"3888","12056000030230000000",0.0333555524281414,"Low"
"3889","12056000030290000000",0.0241816725468301,"Low"
"3890","12056000030300000000",0.0375987722291111,"Low"
"3891","12056000030310000000",0.00824849660377268,"Low"
"3892","12056000030620000000",0.894211764387748,"High"
"3893","12056000030630000000",0.0206445812435012,"Low"
"3894","12057000010010000000",0.915318849926962,"High"
"3895","12057000010070000000",0.0229782797870381,"Low"
"3896","12057000030020000000",0.0102820185738973,"Low"
"3897","12058000030010000000",0.0095873592413111,"Low"
"3898","12058000030020010000",0.952001423926366,"High"
"3900","12058000030050000000",0.0521924347473049,"Low"
"3901","12058000030070000000",0.0623702034634582,"Low"
"3902","12058000030080000000",0.0422705779709265,"Low"
"3904","12058000030090000000",0.00602412945679434,"Low"
"3905","12058000030120000000",0.00681494881868387,"Low"
"3906","12058000030250000000",0.0961478454188454,"Low"
"3907","12058000030260000000",0.00929204927707111,"Low"
"3908","12058000030270000000",0.0139815225115806,"Low"
"3909","12058000040340020000",0.896481659384888,"High"
"3910","12059000010280000000",0.00298828151885446,"Low"
"3911","12059000010290000000",0.000458019771367491,"Low"
"3912","12059000010300000000",0.00760733668041608,"Low"
"3913","12059000010820000000",0.187173784086528,"Mid"
"3914","12059000020250000000",0.00221629150011221,"Low"
"3915","12059000020350000000",0.0132588787368831,"Low"
"3916","12059000020600000000",0.540542314998966,"Mid"
"3917","12059000020870000000",0.030126721376331,"Low"
"3918","12060000010010000000",0.0509435833286279,"Low"
"3919","12060000010160010000",0.000157747972647555,"Low"
"3920","12060000010670010000",0.0236500332833555,"Low"
"3921","12060000020420010000",0.968983389012304,"High"
"3923","12060000020510000000",0.00819394266942982,"Low"
"3924","12060000020710000000",0.962193033389541,"High"
"3925","12061000010010030000",0.00746612025591736,"Low"
"3926","12061000010040000000",0.000429386813767827,"Low"
"3927","12062000010020010000",0.0377787933627214,"Low"
"3928","12062000010030000000",0.0701462842553659,"Low"
"3929","12062000010040000000",0.0331975215439328,"Low"
"3930","12062000010050010000",0.00147465394036971,"Low"
"3931","12062000010350000000",0.827511375326507,"High"
"3932","12062000010730010000",0.0718896624576716,"Low"
"3933","12062000020010000000",0.197410806315814,"Mid"
"3934","12063000020210000000",0.913496563616636,"High"
"3935","12063000020330000000",0.0283079311986062,"Low"
"3936","12063000020450000000",0.0261307045395774,"Low"
"3937","12063000030010010000",0.0919611411148516,"Low"
"3938","12063000030400000000",0.0285580090612776,"Low"
"3939","12064000010080000000",0.873319357724858,"High"
"3940","12064000010090000000",0.00910929585810947,"Low"
"3941","12064000020020010000",0.0230423113787365,"Low"
"3942","12064000020570010000",0.0134963698285405,"Low"
"3943","12064000020860010000",0.00376644020845111,"Low"
"3944","12065000020210000000",0.0139422658178124,"Low"
"3945","12065000020230000000",0.0376394960655126,"Low"
"3946","12065000020420000000",0.0448503946626056,"Low"
"3947","12065000020430010000",0.00538781020293396,"Low"
"3948","12065000020460000000",0.920253643658946,"High"
"3949","12065000020470000000",0.000920549439033996,"Low"
"3950","12065000030040000000",0.0105379483928866,"Low"
"3951","12065000030260000000",0.00220364461879341,"Low"
"3952","12066000010020000000",0.00657162562888426,"Low"
"3953","12066000010210000000",0.0235423726239261,"Low"
"3954","12066000010230000000",0.860898493110393,"High"
"3955","12066000010260010000",0.0305308128607578,"Low"
"3956","12066000010310010000",0.0136800919626563,"Low"
"3957","12066000010440000000",0.178488655980104,"Mid"
"3958","12066000010490000000",0.00396614570954131,"Low"
"3959","12066000010550010000",0.00102093512589764,"Low"
"3960","12066000010650000000",0.286117994907084,"Mid"
"3961","12066000020070010000",0.000281171560821098,"Low"
"3962","12066000020120000000",0.0194911934908119,"Low"
"3963","12066000020240000000",0.0209656144762524,"Low"
"3964","12066000020370000000",0.0126945176969298,"Low"
